# Array shape: (1000, 70)
-5.304426842393713444e+07 -7.699968700231658295e+06 -1.949270834221890271e+08 -4.658973669921372533e+08 -9.254542714823256433e+07 -1.417981387290730141e+07 -1.105241978667385578e+08 -3.634325485002936125e+08 -1.490077218917404115e+07 -3.892040763698925972e+08 -3.438640461458039284e+07 -3.698805479019000530e+08 -1.994265707027041316e+08 -3.624488991421143413e+08 -1.528971812424622774e+08 -3.253653106445800141e+07 -5.812779502388798865e+05 -1.194251426228935719e+08 -5.661476756638776064e+08 -5.342662785898666084e+07 -1.631303320159617364e+08 -1.526401402155311704e+08 -9.018195777673724294e+07 -3.388425620876358356e+06 -5.758373630834341049e+07 -4.334900717307202518e+07 -4.283926573762499094e+08 -2.489422716960354149e+08 -2.769551616729488596e+05 -1.037946420469629951e+07 -2.355371782710796595e+08 -1.111958142942092195e+07 -6.178994146331489831e+07 -6.371978233133742213e+07 -1.771006459702261537e+07 -2.700244402742421720e+06 -3.027939081836258247e+07 -1.086753191494204402e+08 -3.605190427424373627e+08 -3.042274986862972379e+08 -9.460064298058488965e+07 -1.129083189244841971e+07 -2.882621643053718209e+08 -2.383553940612180829e+08 -3.196715627168250084e+08 -9.154604448692988604e+06 -2.568949091983880997e+08 -1.728124684941856563e+07 -7.960959967202572525e+07 -8.172108580928656273e+06 -4.005472613860016689e+06 -9.519660045130924881e+07 -1.189188817996638417e+08 -1.489463208094946146e+08 -4.079166333206377178e+07 -7.404529409032228589e+07 -7.226491839512858540e+06 -6.490957466256757975e+08 -9.675912814163517207e+06 -3.660858068901403993e+07 -1.313752193139045849e+05 -1.493703587736753821e+08 -5.074667171642979383e+08 -1.207564676599054635e+08 -8.534518618809863925e+07 -4.866101874134245515e+07 -3.684251089152164641e+05 -2.892499780031797476e+06 -2.658128997487964109e+06 -3.544424834128686905e+09
-5.293319103156048805e+07 -7.699968700231658295e+06 -1.949270834221890271e+08 -2.490351427136320472e+08 -6.982096202616187930e+07 -1.256102031121773459e+07 -1.105241978667385578e+08 -3.634325485002936125e+08 -1.490077218917404115e+07 -7.020640379116688669e+07 -3.116910768288060650e+07 -3.698805479019000530e+08 -1.994265707027041316e+08 -5.272959364032007009e+07 -1.528971812424622774e+08 -3.253653106445800141e+07 -5.812779502388798865e+05 -1.194251426228935719e+08 -4.715238052229294777e+08 -2.555179917356196046e+07 -1.631303320159617364e+08 -1.526401402155311704e+08 -7.859330019659249485e+07 -3.388425620876358356e+06 -5.428020275957335532e+07 -4.334900717307202518e+07 -4.283926573762499094e+08 -2.489422716960354149e+08 -2.769551616729488596e+05 -1.037946420469629951e+07 -2.355371782710796595e+08 -1.111958142942092195e+07 -6.178994146331489831e+07 -6.371978233133742213e+07 -1.771006459702261537e+07 -2.475293710171164013e+06 -3.027939081836258247e+07 -1.086753191494204402e+08 -3.605190427424373627e+08 -1.251525819207127094e+08 -9.460064298058488965e+07 -1.129083189244841971e+07 -5.457975312113172561e+07 -8.516478768040665984e+07 -1.497219523138061464e+08 -9.154604448692988604e+06 -2.568949091983880997e+08 -1.728124684941856563e+07 -7.960959967202572525e+07 -8.172108580928656273e+06 -4.005472613860016689e+06 -9.519660045130924881e+07 -1.189188817996638417e+08 -1.489463208094946146e+08 -4.079166333206377178e+07 -7.404529409032228589e+07 -7.226491839512858540e+06 -6.490957466256757975e+08 -6.307145246772737242e+06 -3.660858068901403993e+07 -1.313752193139045849e+05 -1.493703587736753821e+08 -1.437653865456926525e+08 -1.207564676599054635e+08 -8.534518618809863925e+07 -4.866101874134245515e+07 -3.684251089152164641e+05 -2.892499780031797476e+06 -2.658128997487964109e+06 -1.011727917947390318e+09
-5.293319103156048805e+07 -7.699968700231658295e+06 -1.867502876333765090e+08 -2.490351427136320472e+08 -3.890885631549174339e+07 -1.256102031121773459e+07 -1.105241978667385578e+08 -1.208533440178989172e+08 -1.490077218917404115e+07 -7.020640379116688669e+07 -3.116910768288060650e+07 -3.698805479019000530e+08 -1.994265707027041316e+08 -2.166613996123792231e+07 -1.528971812424622774e+08 -2.776398814447798952e+07 -5.812779502388798865e+05 -1.194251426228935719e+08 -3.062836545226066113e+08 -1.562543170885219425e+07 -1.631303320159617364e+08 -1.526401402155311704e+08 -7.019928457675784826e+07 -1.987184570862826891e+06 -5.428020275957335532e+07 -4.334900717307202518e+07 -2.428713772876689434e+08 -2.489422716960354149e+08 -2.675899005251234630e+05 -9.075319260317051783e+06 -2.355371782710796595e+08 -1.111958142942092195e+07 -4.659473635875727236e+07 -3.962106199849206209e+07 -1.771006459702261537e+07 -2.475293710171164013e+06 -3.027939081836258247e+07 -1.086753191494204402e+08 -2.490271780912625492e+08 -1.251525819207127094e+08 -9.460064298058488965e+07 -7.354562556901134551e+06 -4.979021717501193285e+07 -8.516478768040665984e+07 -1.484877745403853990e+07 -9.154604448692988604e+06 -2.453146446655979455e+08 -1.728124684941856563e+07 -7.960959967202572525e+07 -3.169934769504154567e+06 -3.958158506711708382e+06 -2.330600857901388034e+07 -1.178957139162569940e+08 -1.489463208094946146e+08 -4.079166333206377178e+07 -5.424089656523317099e+07 -7.226491839512858540e+06 -8.902596093585807085e+07 -6.307145246772737242e+06 -3.660858068901403993e+07 -1.313752193139045849e+05 -1.493703587736753821e+08 -1.437653865456926525e+08 -9.835136454729342461e+07 -7.808469761360557377e+07 -4.866101874134245515e+07 -3.684251089152164641e+05 -2.892499780031797476e+06 -2.658128997487964109e+06 -1.011727917947390318e+09
-5.293319103156048805e+07 -7.376711393938645720e+06 -1.867502876333765090e+08 -2.056507582932508588e+08 -3.890885631549174339e+07 -1.226805927669757605e+07 -9.362572733220483363e+07 -8.767008832406002283e+07 -9.545296099774261937e+06 -7.020640379116688669e+07 -3.116910768288060650e+07 -3.698805479019000530e+08 -1.994265707027041316e+08 -2.115004993136524409e+07 -1.039755797919214815e+08 -2.776398814447798952e+07 -5.701598780182721093e+05 -1.194251426228935719e+08 -3.062753696752757430e+08 -1.163139475617344677e+07 -1.221256196072170883e+08 -4.272049671145557612e+07 -5.443147254416316748e+07 -1.987184570862826891e+06 -3.461747560674263537e+07 -2.721282196587644145e+07 -2.023151459535297155e+08 -8.038004650561310351e+07 -2.675899005251234630e+05 -9.075319260317051783e+06 -2.183786053029932380e+08 -1.111958142942092195e+07 -4.659473635875727236e+07 -8.217159888000077568e+06 -1.771006459702261537e+07 -2.405736559346964117e+06 -2.716801689963746071e+07 -1.847310604895085469e+07 -1.686516444815571606e+08 -1.201977403150362521e+08 -6.522409887961820513e+07 -7.354562556901134551e+06 -4.682235923374565691e+07 -6.325961064349074662e+07 -1.484877745403853990e+07 -9.154604448692988604e+06 -2.208641037858603299e+08 -1.728124684941856563e+07 -7.960959967202572525e+07 -3.169934769504154567e+06 -3.958158506711708382e+06 -2.330600857901388034e+07 -1.178957139162569940e+08 -1.486675218880851567e+08 -4.079166333206377178e+07 -4.623340487241625041e+07 -7.226491839512858540e+06 -8.902596093585807085e+07 -6.307145246772737242e+06 -3.660858068901403993e+07 -1.313752193139045849e+05 -1.493703587736753821e+08 -1.437653865456926525e+08 -9.764103446727441251e+07 -1.411224783657323942e+07 -4.866101874134245515e+07 -3.684251089152164641e+05 -2.892499780031797476e+06 -2.658128997487964109e+06 -1.011727917947390318e+09
-5.215505981350941956e+07 -7.376711393938645720e+06 -1.867502876333765090e+08 -2.056507582932508588e+08 -3.890885631549174339e+07 -1.226805927669757605e+07 -9.362572733220483363e+07 -8.767008832406002283e+07 -9.545296099774261937e+06 -7.020640379116688669e+07 -4.459705259336210787e+06 -3.698805479019000530e+08 -3.873183569870392233e+07 -2.115004993136524409e+07 -1.039755797919214815e+08 -2.776398814447798952e+07 -5.701598780182721093e+05 -1.194251426228935719e+08 -3.062753696752757430e+08 -9.160417445511227474e+06 -1.221256196072170883e+08 -4.272049671145557612e+07 -4.685819904233973473e+07 -1.987184570862826891e+06 -1.859791690237411112e+07 -2.721282196587644145e+07 -2.023151459535297155e+08 -8.009414739626646042e+07 -2.675899005251234630e+05 -9.075319260317051783e+06 -2.183786053029932380e+08 -1.111958142942092195e+07 -4.259074444322935492e+07 -8.217159888000077568e+06 -1.771006459702261537e+07 -2.405736559346964117e+06 -1.333316592621115968e+07 -1.847310604895085469e+07 -1.686516444815571606e+08 -1.201977403150362521e+08 -6.522409887961820513e+07 -4.606751300099486485e+06 -4.246554464301501215e+07 -6.325961064349074662e+07 -1.484877745403853990e+07 -5.831790268064776435e+06 -8.908128088760216534e+07 -1.728124684941856563e+07 -5.547970674897262454e+07 -3.169934769504154567e+06 -3.812928973421328235e+06 -2.234425753099280968e+07 -5.356642997721947730e+07 -1.486675218880851567e+08 -4.079166333206377178e+07 -3.793419990315753222e+07 -7.226491839512858540e+06 -3.083086865422356874e+07 -6.307145246772737242e+06 -3.660858068901403993e+07 -1.313752193139045849e+05 -1.490504410342397392e+08 -1.172692116726829559e+08 -9.764103446727441251e+07 -1.411224783657323942e+07 -3.783021623643065989e+07 -3.684251089152164641e+05 -2.892499780031797476e+06 -2.658128997487964109e+06 -8.804187061470347643e+07
-5.017560717544417828e+07 -7.376711393938645720e+06 -1.867502876333765090e+08 -7.054965681635075808e+07 -3.890885631549174339e+07 -1.226805927669757605e+07 -9.362572733220483363e+07 -8.767008832406002283e+07 -8.189619266715284437e+06 -7.020640379116688669e+07 -4.459705259336210787e+06 -2.303107951400150955e+08 -3.873183569870392233e+07 -1.586991077564969473e+07 -9.807091473000563681e+07 -1.856381162664785981e+07 -5.701598780182721093e+05 -9.397822341217198968e+07 -3.062753696752757430e+08 -9.160417445511227474e+06 -1.149237972337854207e+08 -3.818316070831197500e+07 -2.837961876546522230e+07 -1.987184570862826891e+06 -1.859791690237411112e+07 -2.721282196587644145e+07 -1.260650101704241633e+08 -8.009414739626646042e+07 -2.675899005251234630e+05 -4.566261859566716477e+06 -2.027382641393116713e+08 -1.111958142942092195e+07 -2.977525178763617948e+07 -8.217159888000077568e+06 -1.771006459702261537e+07 -2.405736559346964117e+06 -1.333316592621115968e+07 -1.847310604895085469e+07 -9.841255921403275430e+07 -1.201977403150362521e+08 -3.531398724645628780e+07 -3.267026254530324135e+06 -4.246554464301501215e+07 -6.325961064349074662e+07 -1.484877745403853990e+07 -5.831790268064776435e+06 -8.908128088760216534e+07 -1.728124684941856563e+07 -5.547970674897262454e+07 -3.169934769504154567e+06 -3.812928973421328235e+06 -2.234425753099280968e+07 -5.356642997721947730e+07 -1.486675218880851567e+08 -3.982402051459325850e+07 -3.793419990315753222e+07 -7.226491839512858540e+06 -2.799041088597266003e+07 -4.554971173372576945e+06 -1.873675119728485867e+07 -1.313752193139045849e+05 -1.490504410342397392e+08 -1.154439223845057786e+08 -9.764103446727441251e+07 -5.553865682171914726e+06 -2.782126762711885571e+07 -3.684251089152164641e+05 -2.892499780031797476e+06 -2.658128997487964109e+06 -5.930272286783350259e+07
-3.475412386924897134e+07 -7.376711393938645720e+06 -1.867502876333765090e+08 -3.915512297791832685e+07 -3.768808712184259295e+07 -1.226805927669757605e+07 -9.362572733220483363e+07 -6.022810928371711634e+06 -8.189619266715284437e+06 -7.020640379116688669e+07 -2.537756238323201891e+06 -2.303107951400150955e+08 -3.873183569870392233e+07 -1.520774078220794164e+07 -9.807091473000563681e+07 -1.841161600075724721e+07 -5.667739939513222780e+05 -9.397822341217198968e+07 -3.062753696752757430e+08 -5.960349012615237385e+06 -6.440461157160810381e+07 -3.818316070831197500e+07 -2.837961876546522230e+07 -1.987184570862826891e+06 -1.859791690237411112e+07 -2.721282196587644145e+07 -2.134553609485372528e+07 -8.009414739626646042e+07 -2.675899005251234630e+05 -4.566261859566716477e+06 -9.664015224275521934e+07 -7.941620802627696656e+06 -9.333600005133582279e+06 -8.217159888000077568e+06 -5.988731589093100280e+06 -2.405736559346964117e+06 -1.333316592621115968e+07 -1.847310604895085469e+07 -4.942107877627678216e+07 -3.391554381388708204e+07 -3.331446606267850101e+07 -3.267026254530324135e+06 -4.246554464301501215e+07 -3.169826746687508374e+07 -1.484877745403853990e+07 -5.831790268064776435e+06 -8.398279569703027606e+07 -9.189217453715918586e+06 -5.547970674897262454e+07 -3.050059473486693110e+06 -3.812928973421328235e+06 -2.234425753099280968e+07 -2.443655131977513433e+07 -1.486675218880851567e+08 -3.982402051459325850e+07 -3.793419990315753222e+07 -2.359810263200096786e+06 -2.799041088597266003e+07 -4.554971173372576945e+06 -1.873675119728485867e+07 -1.313752193139045849e+05 -1.368725502045256495e+08 -1.134210879599601775e+08 -9.764103446727441251e+07 -5.553865682171914726e+06 -2.028725804960152134e+07 -2.813061834731317940e+05 -2.892499780031797476e+06 -2.302392163984294981e+06 -5.930272286783350259e+07
-3.475412386924897134e+07 -6.856066559101548046e+06 -4.969899450451900810e+07 -3.915512297791832685e+07 -3.768808712184259295e+07 -1.226805927669757605e+07 -9.362572733220483363e+07 -9.975325764234358212e+05 -8.189619266715284437e+06 -3.423441335076842457e+07 -2.537756238323201891e+06 -2.303107951400150955e+08 -6.857064563930684701e+06 -1.520774078220794164e+07 -9.807091473000563681e+07 -1.118253072701732069e+07 -5.667739939513222780e+05 -9.397822341217198968e+07 -3.062753696752757430e+08 -5.960349012615237385e+06 -6.440461157160810381e+07 -3.818316070831197500e+07 -1.939849002613090724e+07 -1.987184570862826891e+06 -1.859791690237411112e+07 -2.721282196587644145e+07 -2.134553609485372528e+07 -8.009414739626646042e+07 -2.601244164180326916e+05 -4.566261859566716477e+06 -9.664015224275521934e+07 -7.941620802627696656e+06 -9.333600005133582279e+06 -8.217159888000077568e+06 -5.988731589093100280e+06 -2.405736559346964117e+06 -1.333316592621115968e+07 -1.847310604895085469e+07 -4.942107877627678216e+07 -3.391554381388708204e+07 -3.321129209624985605e+07 -3.267026254530324135e+06 -2.240552707572103664e+07 -1.154143818941715173e+07 -1.162443788185572065e+07 -5.831790268064776435e+06 -6.521542790198601782e+07 -9.124855681030685082e+06 -5.131442087204699218e+07 -3.050059473486693110e+06 -3.812928973421328235e+06 -2.234425753099280968e+07 -2.443655131977513433e+07 -8.523115481541262567e+07 -3.982402051459325850e+07 -3.793419990315753222e+07 -2.359810263200096786e+06 -2.799041088597266003e+07 -4.554971173372576945e+06 -1.873675119728485867e+07 -1.313752193139045849e+05 -9.658747923706893623e+07 -1.134210879599601775e+08 -1.526568877482750453e+07 -3.658519718327538110e+06 -1.771644683936861157e+07 -2.813061834731317940e+05 -2.892499780031797476e+06 -2.302392163984294981e+06 -2.803540664417526126e+07
-1.957987817805392295e+07 -6.856066559101548046e+06 -4.929922581111589819e+07 -3.915512297791832685e+07 -2.834145601767376810e+07 -1.226805927669757605e+07 -9.362572733220483363e+07 -9.975325764234358212e+05 -8.189619266715284437e+06 -3.423441335076842457e+07 -9.144871477876415011e+05 -2.303107951400150955e+08 -6.857064563930684701e+06 -1.390979382024738565e+07 -9.807091473000563681e+07 -1.118253072701732069e+07 -4.845194586894464446e+05 -9.397822341217198968e+07 -3.062753696752757430e+08 -5.960349012615237385e+06 -5.943653560223037004e+07 -3.818316070831197500e+07 -1.939849002613090724e+07 -1.987184570862826891e+06 -1.859791690237411112e+07 -2.666427906537133455e+07 -1.244807597337216139e+07 -8.009414739626646042e+07 -2.601244164180326916e+05 -4.566261859566716477e+06 -9.662742867547637224e+07 -7.941620802627696656e+06 -9.333600005133582279e+06 -8.217159888000077568e+06 -5.988731589093100280e+06 -2.405736559346964117e+06 -1.333316592621115968e+07 -1.676398599620059878e+07 -2.224879256936680526e+07 -3.391554381388708204e+07 -2.765466682542232797e+07 -7.642112378416776191e+05 -2.240552707572103664e+07 -1.082359818236052245e+07 -1.162443788185572065e+07 -5.831790268064776435e+06 -4.594462661776737124e+07 -7.855958360424129292e+06 -5.131442087204699218e+07 -2.938839016304148827e+06 -3.809033894580490887e+06 -2.234425753099280968e+07 -2.443655131977513433e+07 -8.523115481541262567e+07 -3.982402051459325850e+07 -3.793419990315753222e+07 -2.359810263200096786e+06 -2.799041088597266003e+07 -4.554971173372576945e+06 -1.763492431329088286e+07 -1.313752193139045849e+05 -9.655153031220895052e+07 -1.134210879599601775e+08 -1.526568877482750453e+07 -3.658519718327538110e+06 -1.771644683936861157e+07 -2.813061834731317940e+05 -2.892499780031797476e+06 -2.302392163984294981e+06 -2.803540664417526126e+07
-1.957987817805392295e+07 -6.856066559101548046e+06 -2.492893530160103738e+07 -2.914951884034401923e+07 -2.834145601767376810e+07 -1.226805927669757605e+07 -9.362572733220483363e+07 -3.361826636503478512e+05 -8.189619266715284437e+06 -2.966081869013677537e+07 -9.144871477876415011e+05 -2.303107951400150955e+08 -4.045310988309924491e+06 -1.246955196345962770e+07 -9.807091473000563681e+07 -7.282978450374675915e+06 -4.845194586894464446e+05 -5.534970714416886866e+07 -3.062753696752757430e+08 -5.960349012615237385e+06 -5.943653560223037004e+07 -3.242043412876379117e+07 -1.939849002613090724e+07 -1.987184570862826891e+06 -1.859791690237411112e+07 -2.666427906537133455e+07 -1.244807597337216139e+07 -8.009414739626646042e+07 -2.601244164180326916e+05 -4.566261859566716477e+06 -7.809556398512612283e+07 -7.941620802627696656e+06 -9.333600005133582279e+06 -8.217159888000077568e+06 -5.565660326508983970e+06 -2.405736559346964117e+06 -1.333316592621115968e+07 -1.046149521373301558e+07 -2.224879256936680526e+07 -3.087967394517057016e+07 -2.765466682542232797e+07 -7.642112378416776191e+05 -1.891393428574518487e+07 -8.647409313416754827e+06 -1.162443788185572065e+07 -5.831790268064776435e+06 -4.594462661776737124e+07 -7.742077830520524643e+06 -4.726362267832040042e+07 -2.938839016304148827e+06 -3.809033894580490887e+06 -2.234425753099280968e+07 -2.286915834083422273e+07 -8.523115481541262567e+07 -3.982402051459325850e+07 -3.793419990315753222e+07 -2.359810263200096786e+06 -1.609958724573680758e+07 -4.554971173372576945e+06 -1.652577537159939483e+07 -1.313752193139045849e+05 -2.337923693616508320e+07 -1.134210879599601775e+08 -1.526568877482750453e+07 -3.658519718327538110e+06 -1.771644683936861157e+07 -2.813061834731317940e+05 -2.837659642447632272e+06 -2.302392163984294981e+06 -2.775070396766681224e+07
